,,,,,jersey_number,nation,pos,age,min,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,game_id
,,,,,,,,,,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
league,season,game,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,1718,2017-08-20 Bologna-Torino,Bologna,Saphir Taïder,8,ALG,LM,25-172,81,0,0,0,0,0,0,0,0,50,2,1,1,0.0,0.0,0.0,2,0,38,43,88.4,4,34,0,1,1,7697c084
ITA-Serie A,1718,2017-08-20 Bologna-Torino,Bologna,Sebastien De Maio,6,FRA,CB,30-168,90,0,0,0,0,0,0,1,0,49,0,0,1,0.0,0.0,0.0,2,0,29,41,70.7,3,28,0,0,0,7697c084
ITA-Serie A,1718,2017-08-20 Bologna-Torino,Bologna,Simone Verdi,9,ITA,RW,25-039,81,0,1,0,0,3,1,0,0,33,3,2,0,0.1,0.1,0.0,4,1,21,25,84.0,2,26,0,1,0,7697c084
ITA-Serie A,1718,2017-08-20 Bologna-Torino,Bologna,Vasilis Torosidis,35,GRE,RB,32-071,90,0,0,0,0,0,0,0,0,52,0,2,1,0.0,0.0,0.1,3,1,28,40,70.0,2,31,1,0,0,7697c084
ITA-Serie A,1718,2017-08-20 Bologna-Torino,Torino,Adem Ljajić,10,SRB,AM,25-325,90,1,0,0,0,4,2,0,0,65,1,1,1,0.2,0.2,0.1,5,1,45,55,81.8,3,44,3,4,4,7697c084
ITA-Serie A,1718,2017-08-20 Bologna-Torino,Torino,Afriyie Acquah,6,GHA,DM,25-227,90,0,0,0,0,1,0,0,0,95,1,2,1,0.0,0.0,0.0,3,0,81,88,92.0,7,77,6,3,3,7697c084
ITA-Serie A,1718,2017-08-20 Bologna-Torino,Torino,Andrea Belotti,9,ITA,FW,23-243,90,0,0,0,0,2,0,0,0,17,0,0,0,0.1,0.1,0.1,3,0,9,13,69.2,3,17,1,0,0,7697c084
ITA-Serie A,1718,2017-08-20 Bologna-Torino,Torino,Cristian Molinaro,3,ITA,LB,34-021,90,0,0,0,0,0,0,0,0,62,2,0,0,0.0,0.0,0.0,0,0,42,54,77.8,5,29,3,0,0,7697c084
ITA-Serie A,1718,2017-08-20 Bologna-Torino,Torino,Davide Zappacosta,7,ITA,RB,25-070,90,0,0,0,0,0,0,0,0,58,1,2,0,0.0,0.0,0.0,1,0,40,54,74.1,2,30,3,0,0,7697c084
ITA-Serie A,1718,2017-08-20 Bologna-Torino,Torino,Emiliano Moretti,24,ITA,CB,36-070,90,0,0,0,0,0,0,0,0,76,1,1,1,0.0,0.0,0.0,0,0,63,70,90.0,1,48,0,0,0,7697c084
ITA-Serie A,1718,2017-08-20 Bologna-Torino,Torino,Iago Falque,14,ESP,RW,27-228,90,0,0,0,0,2,1,0,0,61,1,1,0,0.1,0.1,0.0,4,0,38,55,69.1,5,41,2,3,3,7697c084
ITA-Serie A,1718,2017-08-20 Bologna-Torino,Torino,Joel Obi,22,NGA,DM,26-090,75,0,1,0,0,0,0,0,0,68,1,4,0,0.0,0.0,0.0,1,1,54,61,88.5,6,51,0,1,1,7697c084
ITA-Serie A,1718,2017-08-20 Bologna-Torino,Torino,Nicolas Nkoulou,33,CMR,CB,27-146,90,0,0,0,0,0,0,0,0,85,1,1,1,0.0,0.0,0.0,0,0,65,77,84.4,12,62,2,1,1,7697c084
ITA-Serie A,1718,2017-08-20 Bologna-Torino,Torino,Salvatore Sirigu,39,ITA,GK,30-220,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,21,25,84.0,0,12,0,0,0,7697c084
ITA-Serie A,1718,2017-08-20 Bologna-Torino,Torino,Tomás Rincón,88,VEN,DM,29-219,15,0,0,0,0,0,0,1,0,12,0,0,0,0.0,0.0,0.0,0,0,9,12,75.0,2,9,1,0,0,7697c084
ITA-Serie A,1718,2017-08-20 Bologna-Torino,Torino,Álex Berenguer,21,ESP,LW,22-047,90,0,0,0,0,0,0,0,0,35,0,1,2,0.0,0.0,0.0,0,0,18,28,64.3,0,19,3,1,1,7697c084
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Crotone,Adrian Stoian,8,ROU,LM,26-190,70,0,0,0,0,0,0,0,0,18,1,0,0,0.0,0.0,0.1,2,0,6,12,50.0,2,14,1,3,2,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Crotone,Alex Cordaz,1,ITA,GK,34-231,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,8,26,30.8,0,8,0,0,0,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Crotone,Andrea Barberis,18,ITA,CM,23-252,90,0,0,0,0,1,1,0,0,42,2,1,2,0.1,0.1,0.0,1,0,24,35,68.6,1,17,0,1,1,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Crotone,Andrea Nalini,9,ITA,RM,27-061,35,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,8,12,66.7,1,7,0,0,0,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Crotone,Ante Budimir,17,CRO,FW,26-029,90,0,0,0,0,3,1,0,0,31,1,0,0,0.1,0.1,0.0,4,0,14,19,73.7,1,24,2,2,2,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Crotone,Bruno Martella,87,ITA,LB,25-006,90,0,0,0,0,0,0,0,0,28,1,1,1,0.0,0.0,0.1,1,0,13,18,72.2,1,11,0,0,0,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Crotone,Davide Faraoni,37,ITA,RB,25-299,90,0,0,0,0,0,0,0,0,30,1,1,0,0.0,0.0,0.0,1,0,9,20,45.0,1,14,1,3,2,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Crotone,Federico Ceccherini,7,ITA,CB,25-101,4,0,0,0,0,0,0,0,1,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Crotone,Leandro Cabrera,44,URU,CB,26-064,90,0,0,0,0,1,0,0,0,27,0,1,3,0.1,0.1,0.0,0,0,7,12,58.3,0,9,0,0,0,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Crotone,Marcello Trotta,29,ITA,FW,24-325,7,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,2,0,0,0,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Crotone,Marcus Rohdén,6,SWE,RM,26-101,55,0,0,0,0,0,0,0,0,13,0,2,1,0.0,0.0,0.0,1,0,5,7,71.4,0,9,1,0,0,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Crotone,Mariano Julio Izco,13,ARG,LM,34-160,20,0,0,0,0,0,0,0,0,7,0,1,0,0.0,0.0,0.0,0,0,0,2,0.0,0,5,0,0,0,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Crotone,Noë Dussenne,33,BEL,FW,25-135,83,0,0,0,0,1,0,1,0,30,2,1,0,0.1,0.1,0.0,0,0,8,19,42.1,1,6,0,0,0,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Crotone,Rolando Mandragora,38,ITA,CM,20-052,90,0,0,0,0,0,0,0,0,31,4,3,0,0.0,0.0,0.1,2,0,12,22,54.5,2,12,0,0,0,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Milan,Andrea Conti,12,ITA,RB,23-171,67,0,0,0,0,1,0,0,0,51,1,0,1,0.0,0.0,0.1,1,0,38,43,88.4,3,24,1,0,0,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Milan,André Silva,9,POR,FW,21-287,29,0,0,0,0,4,2,0,0,20,0,0,0,0.3,0.3,0.1,2,0,10,11,90.9,0,15,0,1,1,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Milan,Fabio Borini,11,ITA,LW,26-144,90,0,0,0,0,2,1,0,0,44,0,0,0,0.1,0.1,0.0,3,0,32,39,82.1,3,25,2,0,0,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Milan,Franck Kessié,79,CIV,RM,20-244,90,1,0,1,1,3,1,0,0,100,2,1,2,0.9,0.1,0.1,4,0,90,95,94.7,6,61,1,1,1,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Milan,Gianluigi Donnarumma,99,ITA,GK,18-176,90,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,17,17,100.0,0,9,0,0,0,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Milan,Hakan Çalhanoğlu,10,TUR,LM,23-193,90,0,0,0,0,1,1,0,0,96,3,0,1,0.1,0.1,0.2,9,1,76,87,87.4,13,58,4,1,1,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Milan,Ignazio Abate,20,ITA,RB,30-281,23,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,1,0,8,14,57.1,0,4,0,0,0,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Milan,José Mauri,4,ITA,CM,21-096,13,0,0,0,0,1,1,0,0,14,0,0,0,0.1,0.1,0.0,1,0,12,13,92.3,1,9,0,0,0,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Milan,Leonardo Bonucci,19,ITA,CB,30-111,90,0,0,0,0,0,0,1,0,112,2,0,0,0.0,0.0,0.0,1,0,93,105,88.6,17,76,3,1,1,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Milan,Manuel Locatelli,73,ITA,CM,19-224,77,0,0,0,0,1,1,1,0,91,1,1,0,0.0,0.0,0.0,2,1,73,82,89.0,4,59,0,0,0,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Milan,Mateo Musacchio,22,ARG,CB,26-359,90,0,0,0,0,0,0,0,0,115,1,3,0,0.0,0.0,0.0,2,1,96,105,91.4,16,69,1,0,0,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Milan,Patrick Cutrone,63,ITA,FW,19-229,61,1,1,0,0,2,1,1,0,15,0,0,0,0.2,0.2,0.1,4,2,8,10,80.0,1,13,1,0,0,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Milan,Ricardo Rodríguez,68,SUI,LB,24-360,90,0,0,0,0,0,0,0,0,89,1,2,1,0.0,0.0,0.0,0,0,75,80,93.8,8,47,2,1,0,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Crotone-Milan,Milan,Suso,8,ESP,RW,23-274,90,1,1,0,0,3,1,0,0,77,0,0,1,0.2,0.2,0.3,8,1,46,65,70.8,13,54,6,3,1,9bd2e3b1
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Fiorentina,Carlos Sánchez,6,COL,"CM,DM",31-195,90,0,0,0,0,1,0,1,0,62,0,0,0,0.0,0.0,0.0,0,0,45,54,83.3,7,38,0,0,0,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Fiorentina,Davide Astori,13,ITA,CB,30-225,90,0,0,0,0,1,0,0,0,62,2,0,1,0.1,0.1,0.0,1,0,51,54,94.4,5,38,0,1,1,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Fiorentina,Gil Bastião Dias,28,POR,RW,20-326,90,0,0,0,0,3,1,0,0,81,3,1,3,0.1,0.1,0.1,8,0,48,59,81.4,2,57,4,4,4,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Fiorentina,Giovanni Simeone,9,ARG,FW,22-046,59,0,0,0,0,2,1,0,0,12,0,0,0,0.1,0.1,0.0,2,0,7,9,77.8,1,8,1,2,2,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Fiorentina,Jordan Veretout,17,FRA,LM,24-172,79,0,0,0,0,2,0,0,0,65,1,0,1,0.0,0.0,0.0,2,0,46,58,79.3,5,46,2,3,3,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Fiorentina,Khouma Babacar,30,SEN,FW,24-156,31,0,0,0,0,2,1,0,0,14,0,0,0,0.1,0.1,0.0,1,0,10,11,90.9,2,14,2,0,0,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Fiorentina,Marco Benassi,24,ITA,RM,22-346,54,0,0,0,0,1,0,0,0,35,2,1,3,0.0,0.0,0.0,0,0,19,26,73.1,4,23,2,1,0,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Fiorentina,Marco Sportiello,57,ITA,GK,25-102,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,1,0,23,35,65.7,0,16,0,0,0,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Fiorentina,Maximiliano Olivera,15,URU,LB,25-168,90,0,0,0,0,1,0,0,0,48,3,1,2,0.0,0.0,0.0,3,0,30,40,75.0,4,24,3,0,0,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Fiorentina,Nenad Tomović,40,SRB,RB,29-355,90,0,0,0,0,0,0,0,0,76,0,1,0,0.0,0.0,0.0,2,0,61,71,85.9,6,45,1,1,1,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Fiorentina,Rafik Zekhnini,7,NOR,LW,19-220,11,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,1,0,4,5,80.0,0,2,0,0,0,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Fiorentina,Sebastián Cristóforo,19,URU,"RM,DM",23-362,36,0,0,0,0,2,0,0,0,30,0,0,0,0.1,0.1,0.0,2,0,22,24,91.7,3,22,0,1,1,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Fiorentina,Valentin Eysseric,10,FRA,"LW,AM",25-148,90,0,0,0,0,0,0,0,0,72,4,1,1,0.0,0.0,0.2,5,0,46,61,75.4,10,45,7,5,5,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Fiorentina,Vitor Hugo,31,BRA,CB,26-092,90,0,0,0,0,0,0,0,0,56,2,3,1,0.0,0.0,0.0,0,0,37,42,88.1,2,30,0,1,1,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Internazionale,Antonio Candreva,87,ITA,RW,30-173,90,0,0,0,0,2,0,0,0,72,0,1,0,0.1,0.1,0.6,6,2,50,65,76.9,7,39,5,3,2,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Internazionale,Borja Valero,20,ESP,DM,32-220,63,0,0,0,0,0,0,0,0,59,1,0,0,0.0,0.0,0.0,3,0,50,56,89.3,6,45,2,1,1,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Internazionale,Danilo D'Ambrosio,33,ITA,RB,28-345,90,0,0,0,0,1,0,0,0,65,0,1,0,0.1,0.1,0.0,1,0,49,61,80.3,3,26,0,0,0,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Internazionale,Ivan Perišić,44,CRO,LW,28-199,90,1,1,0,0,4,1,0,0,53,1,2,2,0.4,0.4,0.1,2,1,26,40,65.0,2,24,5,1,1,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Internazionale,João Mário,10,POR,"DM,AM",24-213,27,0,1,0,0,1,0,0,0,30,0,2,0,0.1,0.1,0.5,7,1,19,23,82.6,3,16,2,3,2,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Internazionale,Marcelo Brozović,77,CRO,AM,24-277,70,0,0,0,0,1,1,0,0,45,1,0,0,0.0,0.0,0.0,1,0,33,41,80.5,4,23,2,1,1,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Internazionale,Matías Vecino,11,URU,DM,25-361,90,0,0,0,0,2,0,0,0,86,1,0,1,0.1,0.1,0.0,1,0,70,76,92.1,6,44,0,0,0,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Internazionale,Mauro Icardi,9,ARG,FW,24-182,83,2,0,1,1,3,3,0,0,20,0,0,1,1.4,0.6,0.1,3,1,6,9,66.7,0,9,3,1,0,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Internazionale,Milan Škriniar,37,SVK,CB,22-190,90,0,0,0,0,0,0,0,0,66,1,1,0,0.0,0.0,0.0,1,0,46,53,86.8,2,35,0,0,0,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Internazionale,Miranda,25,BRA,CB,32-347,90,0,0,0,0,0,0,0,0,73,1,1,2,0.0,0.0,0.0,0,0,52,63,82.5,1,43,0,0,0,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Internazionale,Roberto Gagliardini,5,ITA,"DM,AM",23-135,20,0,0,0,0,1,0,0,0,24,0,1,0,0.1,0.1,0.0,1,0,20,23,87.0,2,12,1,1,1,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Internazionale,Samir Handanović,1,SVN,GK,33-037,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,32,39,82.1,0,23,0,0,0,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Internazionale,Yuto Nagatomo,55,JPN,LB,30-342,90,0,0,0,0,0,0,0,0,45,1,1,0,0.0,0.0,0.1,2,1,27,34,79.4,5,24,0,3,3,607c6fb5
ITA-Serie A,1718,2017-08-20 Inter-Fiorentina,Internazionale,Éder,23,ITA,FW,30-278,7,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.1,1,0,2,2,100.0,1,2,1,0,0,607c6fb5
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,Lazio,Adam Marušić,77,MNE,WB,24-307,24,0,0,0,0,1,1,0,0,19,0,0,2,0.0,0.0,0.1,3,0,10,14,71.4,2,12,3,1,0,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,Lazio,Ciro Immobile,17,ITA,FW,27-181,90,0,0,0,0,6,4,0,0,31,0,0,0,0.3,0.3,0.0,2,0,13,16,81.3,1,26,2,2,1,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,Lazio,Dušan Basta,8,SRB,WB,33-002,66,0,0,0,0,1,0,0,0,57,1,0,0,0.0,0.0,0.1,3,0,41,52,78.8,6,38,3,0,0,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,Lazio,Felipe Caicedo,20,ECU,DM,28-349,6,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,1,1,0,0,0,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,Lazio,Jordan Lukaku,5,BEL,"WB,FW",23-026,24,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,3,0,23,24,95.8,1,22,1,2,0,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,Lazio,Luis Alberto,18,ESP,"CM,FW",24-326,90,0,0,0,0,3,0,1,0,88,0,0,0,0.1,0.1,0.1,8,0,61,80,76.3,18,67,9,6,4,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,Lazio,Marco Parolo,16,ITA,"CM,DM",32-207,90,0,0,0,0,2,0,0,0,70,2,3,0,0.1,0.1,0.1,7,0,48,55,87.3,7,43,2,0,0,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,Lazio,Senad Lulić,19,BIH,"WB,DM",31-214,84,0,0,0,0,1,1,0,0,65,3,2,0,0.0,0.0,0.2,8,0,41,55,74.5,4,52,2,3,2,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,Lazio,Sergej Milinković-Savić,21,SRB,"CM,DM",22-174,90,0,0,0,0,7,3,0,0,64,2,1,0,0.2,0.2,0.1,4,0,41,51,80.4,6,59,3,2,1,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,Lazio,Simone Palombi,29,ITA,FW,21-119,66,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,1,0,12,14,85.7,2,9,0,0,0,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,Lazio,Stefan de Vrij,3,NED,CB,25-196,90,0,0,0,0,0,0,0,0,45,1,6,1,0.0,0.0,0.0,0,0,26,31,83.9,2,19,0,0,0,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,Lazio,Thomas Strakosha,1,ALB,GK,22-154,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,1,0,24,26,92.3,0,9,0,0,0,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,Lazio,Wallace,13,BRA,CB,22-310,90,0,0,0,0,0,0,1,0,63,2,2,2,0.0,0.0,0.0,2,0,44,52,84.6,6,35,0,0,0,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,Lazio,Ștefan Radu,26,ROU,CB,30-302,90,0,0,0,0,1,1,0,0,81,3,1,1,0.0,0.0,0.0,2,0,66,73,90.4,18,55,10,0,0,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,SPAL,Alberto Paloschi,43,ITA,FW,27-228,61,0,0,0,0,0,0,0,0,19,0,1,0,0.0,0.0,0.0,0,0,6,14,42.9,0,8,1,0,0,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,SPAL,Alfred Gomis,1,SEN,GK,23-349,90,0,0,0,0,0,0,0,0,52,0,0,0,0.0,0.0,0.0,0,0,27,47,57.4,0,12,0,0,0,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,SPAL,Federico Mattiello,14,ITA,WB,22-037,3,0,0,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,1,0,3,3,100.0,1,1,1,0,0,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,SPAL,Federico Viviani,77,ITA,CM,25-149,90,0,0,0,0,3,0,1,0,80,2,1,3,0.1,0.1,0.2,1,0,60,72,83.3,6,37,2,1,1,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,SPAL,Filippo Costa,33,ITA,WB,22-091,90,0,0,0,0,0,0,0,0,66,2,1,0,0.0,0.0,0.0,2,0,33,55,60.0,2,18,1,2,0,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,SPAL,Francesco Vicari,23,ITA,CB,23-017,90,0,0,0,0,0,0,0,0,41,2,1,2,0.0,0.0,0.0,0,0,27,29,93.1,1,14,0,0,0,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,SPAL,Luca Mora,20,ITA,CM,29-102,90,0,0,0,0,0,0,0,0,42,0,0,2,0.0,0.0,0.0,1,0,26,33,78.8,6,15,0,0,0,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,SPAL,Manuel Lazzari,29,ITA,WB,23-264,87,0,0,0,0,0,0,0,0,51,5,2,0,0.0,0.0,0.1,5,0,34,39,87.2,2,18,3,5,2,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,SPAL,Marco Borriello,22,ITA,FW,35-063,29,0,0,0,0,1,1,1,0,16,1,0,0,0.0,0.0,0.0,0,0,6,8,75.0,0,8,0,0,0,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,SPAL,Marios Oikonomou,2,GRE,CB,24-318,55,0,0,0,0,0,0,0,0,38,4,3,0,0.0,0.0,0.0,0,0,23,28,82.1,1,11,1,0,0,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,SPAL,Michele Cremonesi,6,ITA,CB,29-127,35,0,0,0,0,0,0,0,0,23,0,1,0,0.0,0.0,0.0,0,0,18,21,85.7,0,7,0,0,0,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,SPAL,Pasquale Schiattarella,28,ITA,CM,30-082,90,0,0,0,0,1,0,0,0,54,1,0,0,0.1,0.1,0.1,6,0,41,46,89.1,8,21,0,2,2,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,SPAL,Sauli Väisänen,15,FIN,CB,23-076,90,0,0,0,0,1,0,0,0,66,3,4,1,0.2,0.2,0.0,0,0,46,51,90.2,2,26,3,0,0,c91aae8f
ITA-Serie A,1718,2017-08-20 Lazio-SPAL,SPAL,Sergio Floccari,10,ITA,FW,35-281,90,0,0,0,0,3,1,0,0,41,2,0,0,0.2,0.2,0.0,2,0,23,32,71.9,4,22,2,4,2,c91aae8f
ITA-Serie A,1718,2017-08-20 Sampdoria-Benevento,Benevento,Amato Ciciretti,10,ITA,RM,23-232,90,1,0,0,0,5,2,0,0,53,1,0,0,0.2,0.2,0.4,6,0,34,43,79.1,1,41,4,2,2,9456e693
ITA-Serie A,1718,2017-08-20 Sampdoria-Benevento,Benevento,Andrea Costa,15,ITA,CB,31-200,90,0,0,0,0,0,0,0,0,46,1,3,6,0.0,0.0,0.0,2,0,25,30,83.3,0,21,0,2,2,9456e693
ITA-Serie A,1718,2017-08-20 Sampdoria-Benevento,Benevento,Danilo Cataldi,8,ITA,CM,23-014,90,0,1,0,0,2,0,1,0,54,3,2,1,0.0,0.0,0.1,6,1,37,46,80.4,7,29,2,2,2,9456e693
ITA-Serie A,1718,2017-08-20 Sampdoria-Benevento,Benevento,Fabio Lucioni,5,ITA,CB,29-329,90,0,0,0,0,0,0,0,0,51,2,0,2,0.0,0.0,0.0,1,0,27,39,69.2,2,22,0,0,0,9456e693
ITA-Serie A,1718,2017-08-20 Sampdoria-Benevento,Benevento,Gaetano Letizia,3,ITA,LB,27-052,71,0,0,0,0,1,0,0,0,39,1,1,1,0.0,0.0,0.1,1,0,22,32,68.8,1,16,2,0,0,9456e693
ITA-Serie A,1718,2017-08-20 Sampdoria-Benevento,Benevento,George Pușcaș,32,ROU,FW,21-134,81,0,0,0,0,4,1,0,0,23,0,1,0,0.4,0.4,0.0,4,0,14,14,100.0,1,14,3,0,0,9456e693
ITA-Serie A,1718,2017-08-20 Sampdoria-Benevento,Benevento,Gianluca Di Chiara,17,ITA,LB,23-237,19,0,0,0,0,0,0,0,0,17,0,0,2,0.0,0.0,0.0,0,0,9,15,60.0,1,10,2,0,0,9456e693
ITA-Serie A,1718,2017-08-20 Sampdoria-Benevento,Benevento,Karamoko Cissé,19,GUI,FW,28-279,9,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,0,0,1,1,100.0,1,1,0,0,0,9456e693
ITA-Serie A,1718,2017-08-20 Sampdoria-Benevento,Benevento,Lorenzo Del Pinto,4,ITA,CM,27-064,82,0,0,0,0,0,0,1,0,36,3,2,0,0.0,0.0,0.0,1,0,24,27,88.9,2,11,0,0,0,9456e693
ITA-Serie A,1718,2017-08-20 Sampdoria-Benevento,Benevento,Lorenzo Venuti,23,ITA,RB,22-130,90,0,0,0,0,0,0,0,0,65,2,0,2,0.0,0.0,0.1,3,0,43,50,86.0,4,26,2,0,0,9456e693
