,,,,,jersey_number,nation,pos,age,min,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,game_id
,,,,,,,,,,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
league,season,game,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,1718,2017-08-19 Girona-Atlético Madrid,Atlético Madrid,Yannick Carrasco,10,BEL,"RM,WB",23-349,90,0,0,0,0,2,1,1,0,50,1,1,0,0.1,0.1,0.3,5,0,30,39,76.9,5,33,4,7,4,a8696eaa
ESP-La Liga,1718,2017-08-19 Girona-Atlético Madrid,Atlético Madrid,Ángel Correa,11,ARG,"AM,RB",22-163,33,1,0,0,0,1,1,0,0,13,0,0,0,0.0,0.0,0.0,2,1,7,10,70.0,2,11,3,1,1,a8696eaa
ESP-La Liga,1718,2017-08-19 Girona-Atlético Madrid,Girona,Aday,11,ESP,WB,29-246,70,0,0,0,0,1,0,0,0,59,0,0,0,0.0,0.0,0.0,3,0,41,53,77.4,7,31,6,1,1,a8696eaa
ESP-La Liga,1718,2017-08-19 Girona-Atlético Madrid,Girona,Bernardo Espinosa,2,COL,CB,28-039,90,0,0,0,0,0,0,0,0,47,1,0,0,0.0,0.0,0.0,1,0,37,39,94.9,1,21,0,0,0,a8696eaa
ESP-La Liga,1718,2017-08-19 Girona-Atlético Madrid,Girona,Borja García,24,ESP,AM,26-290,90,0,0,0,0,1,0,0,0,67,2,0,0,0.0,0.0,0.1,4,1,54,62,87.1,5,47,2,2,1,a8696eaa
ESP-La Liga,1718,2017-08-19 Girona-Atlético Madrid,Girona,Carles Planas,21,ESP,WB,26-168,20,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.5,3,0,8,10,80.0,2,7,0,0,0,a8696eaa
ESP-La Liga,1718,2017-08-19 Girona-Atlético Madrid,Girona,Cristhian Stuani,7,URU,FW,30-311,90,2,0,0,0,4,3,1,0,34,0,0,1,0.9,0.9,0.5,2,1,12,20,60.0,0,14,0,1,0,a8696eaa
ESP-La Liga,1718,2017-08-19 Girona-Atlético Madrid,Girona,Gorka Iraizoz,1,ESP,GK,36-166,90,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,0,0,14,22,63.6,0,9,0,0,0,a8696eaa
ESP-La Liga,1718,2017-08-19 Girona-Atlético Madrid,Girona,Marc Muniesa,20,ESP,CB,25-145,90,0,0,0,0,2,1,0,0,72,1,8,2,0.1,0.1,0.0,1,1,44,56,78.6,6,41,1,0,0,a8696eaa
ESP-La Liga,1718,2017-08-19 Girona-Atlético Madrid,Girona,Olarenwaju Kayode,18,NGA,AM,24-103,7,0,0,0,0,1,1,0,0,4,0,0,0,0.5,0.5,0.0,1,0,1,2,50.0,0,3,0,0,0,a8696eaa
ESP-La Liga,1718,2017-08-19 Girona-Atlético Madrid,Girona,Pablo Maffeo,25,ESP,WB,20-038,90,0,0,0,0,0,0,0,0,65,3,1,1,0.0,0.0,0.1,1,0,34,50,68.0,1,39,3,4,1,a8696eaa
ESP-La Liga,1718,2017-08-19 Girona-Atlético Madrid,Girona,Pedro Alcalá,5,ESP,CB,28-153,90,0,0,0,0,1,0,0,0,70,1,1,2,0.1,0.1,0.0,2,0,47,58,81.0,11,36,0,0,0,a8696eaa
ESP-La Liga,1718,2017-08-19 Girona-Atlético Madrid,Girona,Pere Pons,8,ESP,CM,24-180,90,0,0,0,0,1,0,1,0,52,3,0,1,0.0,0.0,0.0,1,0,39,41,95.1,7,24,3,0,0,a8696eaa
ESP-La Liga,1718,2017-08-19 Girona-Atlético Madrid,Girona,Portu,9,ESP,AM,25-090,83,0,0,0,0,1,1,0,0,25,1,0,1,0.5,0.5,0.5,3,0,8,14,57.1,2,12,3,1,0,a8696eaa
ESP-La Liga,1718,2017-08-19 Girona-Atlético Madrid,Girona,Álex Granell,6,ESP,CM,29-017,90,0,1,0,0,1,0,0,0,75,0,2,0,0.0,0.0,0.1,3,1,61,68,89.7,6,34,1,1,1,a8696eaa
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Espanyol,Aarón Martín,3,ESP,LB,20-119,90,0,0,0,0,0,0,1,0,44,2,0,1,0.0,0.0,0.0,3,0,25,36,69.4,2,18,0,0,0,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Espanyol,David López,15,ESP,CB,27-314,90,0,0,0,0,0,0,1,0,49,2,1,0,0.0,0.0,0.0,0,0,25,36,69.4,1,23,1,0,0,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Espanyol,Esteban Granero,23,ESP,LM,30-048,31,0,0,0,0,0,0,0,0,23,0,1,0,0.0,0.0,0.0,0,0,15,21,71.4,0,16,0,1,0,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Espanyol,Gerard Moreno,7,ESP,FW,25-134,90,0,0,0,0,2,1,0,0,53,1,1,1,0.2,0.2,0.0,1,0,28,41,68.3,4,22,2,4,3,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Espanyol,Hernán Pérez,17,PAR,RM,28-175,17,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,6,9,66.7,0,6,1,1,1,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Espanyol,Javi Fuego,18,ESP,CM,33-227,90,0,0,0,0,0,0,0,0,47,2,1,0,0.0,0.0,0.0,0,0,32,40,80.0,4,24,0,0,0,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Espanyol,Javi López,16,ESP,RB,31-210,90,0,0,0,0,0,0,0,0,80,8,5,2,0.0,0.0,0.0,0,0,40,56,71.4,1,23,2,5,3,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Espanyol,José Manuel Jurado,10,ESP,RM,31-051,73,0,0,0,0,0,0,0,0,48,0,1,3,0.0,0.0,0.0,1,0,30,38,78.9,4,33,3,3,2,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Espanyol,Léo Baptistão,11,BRA,FW,24-358,90,1,0,0,0,5,5,1,0,33,1,4,1,1.1,1.1,0.0,5,2,15,21,71.4,1,16,5,2,2,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Espanyol,Naldo,5,BRA,CB,28-359,90,0,0,0,0,0,0,0,0,39,0,1,0,0.0,0.0,0.0,0,0,23,34,67.6,0,20,0,0,0,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Espanyol,Pablo Piatti,19,ARG,LM,28-141,59,0,0,0,0,1,0,0,0,24,0,2,2,0.0,0.0,0.2,4,0,16,20,80.0,3,14,2,0,0,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Espanyol,Papakouli Diop,20,SEN,CM,31-153,90,0,0,0,0,1,0,1,0,44,0,2,1,0.0,0.0,0.0,0,0,28,36,77.8,6,28,1,0,0,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Espanyol,Pau López,1,ESP,GK,22-249,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,8,25,32.0,0,12,0,0,0,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Sevilla,Borja Lasso,23,ESP,CM,23-230,53,0,0,0,0,0,0,0,0,44,4,0,3,0.0,0.0,0.1,1,0,26,35,74.3,5,22,1,2,1,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Sevilla,Clément Lenglet,5,FRA,CB,22-063,90,1,0,0,0,1,1,0,0,104,3,1,2,0.9,0.9,0.0,1,1,76,93,81.7,5,64,2,0,0,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Sevilla,David Soria,13,ESP,GK,24-137,4,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,2,0,0,0,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Sevilla,Ganso,19,BRA,CM,27-311,90,0,0,0,0,1,0,0,0,78,1,1,2,0.0,0.0,0.0,2,0,59,69,85.5,6,46,2,0,0,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Sevilla,Guido Pizarro,14,ARG,DM,27-174,18,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,9,14,64.3,0,9,0,0,0,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Sevilla,Jesús Navas,16,ESP,RM,31-271,90,0,0,0,0,0,0,0,0,61,1,0,0,0.0,0.0,0.2,3,0,41,58,70.7,8,38,8,2,2,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Sevilla,Luis Muriel,20,COL,FW,26-125,90,0,0,0,0,4,2,0,0,24,1,0,0,1.3,1.3,0.0,1,0,11,15,73.3,2,16,2,4,2,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Sevilla,Nolito,24,ESP,LM,30-308,90,0,0,0,0,2,1,1,0,47,2,0,2,0.2,0.2,0.4,3,0,21,32,65.6,5,24,1,2,1,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Sevilla,Pablo Sarabia,17,ESP,LB,25-100,90,0,0,0,0,1,0,0,0,89,3,2,0,0.0,0.0,0.4,1,0,62,77,80.5,2,40,3,0,0,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Sevilla,Sergio Rico,1,ESP,GK,23-352,86,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,17,27,63.0,0,14,0,0,0,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Sevilla,Simon Kjær,4,DEN,CB,28-146,90,0,0,0,0,0,0,0,0,82,1,1,0,0.0,0.0,0.0,1,0,67,73,91.8,4,47,1,0,0,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Sevilla,Steven Nzonzi,15,FRA,DM,28-247,72,0,0,0,0,0,0,0,0,87,1,2,1,0.0,0.0,0.0,2,1,70,81,86.4,5,53,0,1,1,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Sevilla,Sébastien Corchia,2,FRA,RB,26-291,90,0,0,0,0,0,0,0,0,72,0,5,0,0.0,0.0,0.0,1,0,54,62,87.1,3,48,2,2,1,c8acb4f7
ESP-La Liga,1718,2017-08-19 Sevilla-Espanyol,Sevilla,Éver Banega,10,ARG,CM,29-051,30,0,0,0,0,0,0,1,1,35,0,0,0,0.0,0.0,0.0,0,0,25,32,78.1,1,24,2,0,0,c8acb4f7
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Athletic Club,Aritz Aduriz,20,ESP,FW,36-190,30,0,0,0,0,1,0,0,0,9,0,0,0,0.1,0.1,0.2,2,0,5,7,71.4,1,4,0,1,1,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Athletic Club,Aymeric Laporte,4,ESP,CB,23-085,90,0,0,0,0,1,0,0,0,85,0,3,0,0.0,0.0,0.1,0,0,70,75,93.3,7,51,2,0,0,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Athletic Club,Beñat Etxebarria,7,ESP,DM,30-182,90,0,0,0,0,1,0,0,0,86,6,7,1,0.0,0.0,0.1,5,0,61,76,80.3,10,48,4,1,1,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Athletic Club,Iker Muniain,10,ESP,"LW,AM",24-244,90,0,0,0,0,3,1,0,0,61,1,0,0,0.2,0.2,0.1,3,0,37,46,80.4,9,47,4,12,7,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Athletic Club,Iñaki Williams,11,GHA,"FW,RW",23-066,90,0,0,0,0,3,0,0,0,34,1,0,2,0.5,0.5,0.1,2,0,11,19,57.9,1,25,4,7,3,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Athletic Club,Iñigo Córdoba,28,ESP,LB,20-160,3,0,0,0,0,0,0,0,0,8,2,0,0,0.0,0.0,0.0,0,0,2,5,40.0,1,4,2,2,0,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Athletic Club,Iñigo Lekue,15,ESP,RB,24-108,75,0,0,0,0,2,1,0,0,60,4,0,0,0.1,0.1,0.0,1,0,43,52,82.7,4,26,3,2,0,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Athletic Club,Kepa Arrizabalaga,1,ESP,GK,22-321,90,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,0,0,15,22,68.2,0,10,0,0,0,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Athletic Club,Markel Susaeta,14,ESP,"RW,LW",29-249,90,0,0,0,0,0,0,0,0,42,1,0,0,0.0,0.0,0.3,5,0,23,34,67.6,1,31,2,4,4,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Athletic Club,Mikel Balenziaga,24,ESP,LB,29-172,87,0,0,0,0,0,0,0,0,65,1,2,1,0.0,0.0,0.0,2,0,42,58,72.4,3,34,1,2,1,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Athletic Club,Mikel San José,6,ESP,DM,28-082,90,0,0,0,0,1,0,0,0,81,1,2,3,0.1,0.1,0.0,2,0,56,74,75.7,8,40,1,0,0,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Athletic Club,Raúl García,22,ESP,AM,31-040,60,0,0,0,0,0,0,0,0,26,1,0,1,0.0,0.0,0.2,2,0,16,24,66.7,3,10,0,0,0,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Athletic Club,Unai Núñez,30,ESP,CB,20-202,90,0,0,0,0,1,0,1,0,92,0,4,1,0.2,0.2,0.0,2,0,63,78,80.8,9,64,2,3,2,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Athletic Club,Óscar de Marcos,18,ESP,RB,28-128,15,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,7,12,58.3,0,7,0,0,0,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Getafe,Amath,23,SEN,"LM,RM",21-035,90,0,0,0,0,0,0,0,0,34,4,0,1,0.0,0.0,0.0,0,0,8,19,42.1,0,20,3,5,1,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Getafe,Cala,16,ESP,CB,27-267,90,0,0,0,0,2,1,0,0,45,2,2,1,0.3,0.3,0.0,1,0,19,31,61.3,3,12,0,0,0,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Getafe,Damián Suárez,22,URU,RB,29-115,90,0,0,0,0,0,0,1,0,51,3,4,1,0.0,0.0,0.0,0,0,29,35,82.9,7,21,1,2,0,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Getafe,Djené,2,TOG,CB,25-232,90,0,0,0,0,2,0,0,0,40,3,3,2,0.2,0.2,0.0,0,0,20,25,80.0,0,15,0,1,1,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Getafe,Fayçal Fajr,21,MAR,"CM,LM",29-019,90,0,0,0,0,0,0,0,0,52,3,5,1,0.0,0.0,0.4,6,0,25,40,62.5,1,18,0,2,2,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Getafe,Francisco Molinero,15,ESP,LB,32-025,90,0,0,0,0,1,0,1,0,46,3,1,0,0.0,0.0,0.0,0,0,28,37,75.7,2,21,1,1,1,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Getafe,Gaku Shibasaki,10,JPN,FW,25-084,72,0,0,0,0,1,0,0,0,28,1,2,1,0.0,0.0,0.2,4,0,12,21,57.1,3,15,1,1,0,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Getafe,Jorge Molina,19,ESP,FW,35-120,79,0,0,0,0,0,0,0,0,38,1,0,0,0.0,0.0,0.0,0,0,14,31,45.2,0,20,0,2,1,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Getafe,Markel Bergara,5,ESP,CM,31-107,88,0,0,0,0,1,1,1,0,35,0,2,1,0.0,0.0,0.0,1,0,18,27,66.7,0,9,0,0,0,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Getafe,Mauro Arambarri,18,URU,CM,21-324,2,0,0,0,0,0,0,0,0,3,0,1,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Getafe,Sergio Mora,14,ESP,"CM,FW",37-355,18,0,0,0,0,0,0,0,0,13,0,1,0,0.0,0.0,0.0,0,0,7,9,77.8,0,3,0,0,0,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Getafe,Vicente Guaita,13,ESP,GK,30-222,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,14,34,41.2,0,14,0,0,0,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Getafe,Álvaro Jiménez,7,ESP,RM,22-093,65,0,0,0,0,1,0,2,1,28,3,0,1,0.0,0.0,0.0,1,0,11,17,64.7,2,19,2,4,1,44ac3d20
ESP-La Liga,1718,2017-08-20 Athletic Club-Getafe,Getafe,Ángel Rodríguez,9,ESP,FW,30-116,11,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,1,0,0,0,44ac3d20
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Barcelona,Aleix Vidal,22,ESP,RM,27-364,19,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,1,0,6,9,66.7,0,7,1,1,0,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Barcelona,Denis Suárez,6,ESP,LM,23-226,9,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,7,8,87.5,0,6,0,1,1,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Barcelona,Gerard Deulofeu,16,ESP,RM,23-160,71,0,1,0,0,2,0,0,0,47,1,2,0,0.2,0.2,0.4,3,1,27,37,73.0,0,28,5,2,0,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Barcelona,Ivan Rakitić,4,CRO,CM,29-163,90,0,0,0,0,0,0,0,0,104,3,1,0,0.0,0.0,0.1,3,0,91,100,91.0,11,61,1,2,1,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Barcelona,Javier Mascherano,14,ARG,CB,33-073,90,0,0,0,0,0,0,0,0,65,3,1,2,0.0,0.0,0.0,0,0,53,59,89.8,4,35,0,0,0,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Barcelona,Jordi Alba,18,ESP,LB,28-152,86,0,0,0,0,0,0,1,0,83,0,2,1,0.0,0.0,0.0,1,0,69,78,88.5,3,36,3,1,1,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Barcelona,Lionel Messi,10,ARG,FW,30-057,90,0,0,0,0,10,1,0,0,82,0,0,1,0.4,0.4,0.1,5,0,50,64,78.1,7,54,11,9,5,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Barcelona,Lucas Digne,19,FRA,LB,24-031,4,0,0,0,0,0,0,1,0,4,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,1,0,0,0,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Barcelona,Marc-André ter Stegen,1,GER,GK,25-112,90,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,0,0,20,24,83.3,0,12,0,0,0,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Barcelona,Nélson Semedo,2,POR,RB,23-277,90,0,0,0,0,0,0,0,0,64,1,1,0,0.0,0.0,0.0,2,0,57,62,91.9,6,31,4,2,2,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Barcelona,Paco Alcácer,17,ESP,LM,23-355,81,0,0,0,0,1,0,0,0,27,1,1,0,0.0,0.0,0.0,1,0,15,19,78.9,2,18,0,1,0,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Barcelona,Samuel Umtiti,23,FRA,CB,23-279,90,0,0,0,0,0,0,0,0,84,1,2,1,0.0,0.0,0.0,0,0,70,77,90.9,2,52,0,0,0,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Barcelona,Sergi Roberto,20,ESP,FW,25-194,90,1,0,0,0,2,1,0,0,68,2,1,2,0.4,0.4,0.1,3,0,52,58,89.7,4,37,2,1,1,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Barcelona,Sergio Busquets,5,ESP,CM,29-035,90,0,0,0,0,0,0,0,0,106,3,1,2,0.0,0.0,0.1,5,0,88,98,89.8,10,53,0,0,0,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Real Betis,Alin Toșca,21,ROU,LB,25-159,90,0,0,0,0,0,0,0,0,54,2,1,4,0.0,0.0,0.0,0,0,33,39,84.6,4,26,0,0,0,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Real Betis,Andrés Guardado,18,MEX,"DM,CM",30-326,90,0,0,0,0,0,0,0,0,55,2,0,1,0.0,0.0,0.0,0,0,42,49,85.7,1,34,0,1,1,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Real Betis,Antonio Adán,13,ESP,GK,30-099,90,0,0,0,0,0,0,0,0,46,1,0,0,0.0,0.0,0.0,0,0,36,43,83.7,0,22,0,0,0,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Real Betis,Antonio Barragán,19,ESP,RB,30-069,90,0,0,0,0,0,0,0,0,58,5,1,0,0.0,0.0,0.0,0,0,41,50,82.0,7,30,2,0,0,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Real Betis,Aïssa Mandi,23,ALG,CB,25-302,90,0,0,0,0,0,0,0,0,79,1,5,3,0.0,0.0,0.0,0,0,64,69,92.8,3,43,0,0,0,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Real Betis,Fabián Ruiz Peña,6,ESP,CM,21-139,13,0,0,0,0,1,0,0,0,12,0,1,0,0.1,0.1,0.0,0,0,7,9,77.8,1,9,1,0,0,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Real Betis,Francis Guerrero,27,ESP,RM,21-162,19,0,0,0,0,0,0,0,0,6,0,1,0,0.0,0.0,0.0,0,0,3,3,100.0,0,4,0,1,0,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Real Betis,Javi García,3,ESP,"DM,CM",30-193,23,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,10,11,90.9,0,7,0,0,0,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Real Betis,Joaquín,17,ESP,LM,36-030,90,0,0,0,0,0,0,0,0,46,1,0,1,0.0,0.0,0.0,3,0,31,36,86.1,3,37,0,2,1,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Real Betis,Juanjo Narváez,29,COL,CM,22-189,67,0,0,0,0,0,0,0,0,47,4,3,2,0.0,0.0,0.0,0,0,25,32,78.1,3,36,2,0,0,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Real Betis,Matías Nahuel,11,ESP,RM,20-271,71,0,0,0,0,1,0,1,0,39,0,1,0,0.0,0.0,0.0,0,0,18,31,58.1,3,26,2,1,1,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Real Betis,Sergio León,7,ESP,FW,28-226,90,0,0,0,0,1,0,0,0,17,1,0,0,0.0,0.0,0.0,0,0,7,11,63.6,0,15,1,1,0,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Real Betis,Víctor Camarasa,8,ESP,CM,23-084,77,0,0,0,0,0,0,0,0,33,0,2,1,0.0,0.0,0.0,0,0,22,26,84.6,2,29,2,2,1,a17745cc
ESP-La Liga,1718,2017-08-20 Barcelona-Betis,Real Betis,Zouhair Feddal,4,MAR,CB,28-231,90,0,0,0,0,0,0,0,0,56,1,3,1,0.0,0.0,0.0,1,0,40,44,90.9,4,29,0,0,0,a17745cc
ESP-La Liga,1718,2017-08-20 La Coruña-Real Madrid,Deportivo La Coruña,Adrián López,15,ESP,AM,29-224,26,0,0,0,0,0,0,0,0,14,1,1,0,0.0,0.0,0.0,1,0,7,10,70.0,1,5,0,0,0,9418a9ea
ESP-La Liga,1718,2017-08-20 La Coruña-Real Madrid,Deportivo La Coruña,Borja Valle,19,ESP,RW,25-042,12,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.1,1,0,2,4,50.0,1,5,1,1,0,9418a9ea
ESP-La Liga,1718,2017-08-20 La Coruña-Real Madrid,Deportivo La Coruña,Bruno Gama,21,POR,LW,29-278,37,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.1,3,0,7,11,63.6,1,12,2,3,2,9418a9ea
ESP-La Liga,1718,2017-08-20 La Coruña-Real Madrid,Deportivo La Coruña,Celso Borges,22,CRC,AM,29-085,64,0,0,0,0,0,0,0,0,25,1,2,0,0.0,0.0,0.0,2,0,18,20,90.0,1,9,0,0,0,9418a9ea
ESP-La Liga,1718,2017-08-20 La Coruña-Real Madrid,Deportivo La Coruña,Fabian Schär,24,SUI,CB,25-243,90,0,0,0,0,0,0,1,0,31,3,2,2,0.0,0.0,0.0,0,0,14,21,66.7,1,12,0,0,0,9418a9ea
ESP-La Liga,1718,2017-08-20 La Coruña-Real Madrid,Deportivo La Coruña,Federico Cartabia,9,ARG,RW,24-212,78,0,0,0,0,0,0,1,0,43,2,2,0,0.0,0.0,0.3,4,0,29,38,76.3,2,25,4,2,2,9418a9ea
ESP-La Liga,1718,2017-08-20 La Coruña-Real Madrid,Deportivo La Coruña,Florin Andone,10,ROU,FW,24-131,90,0,0,0,1,6,4,1,0,29,0,0,0,1.4,0.6,0.0,3,0,9,13,69.2,0,20,2,1,0,9418a9ea
ESP-La Liga,1718,2017-08-20 La Coruña-Real Madrid,Deportivo La Coruña,Guilherme,20,QAT,DM,26-137,90,0,0,0,0,3,0,0,0,49,2,3,1,0.1,0.1,0.0,3,0,32,38,84.2,6,27,1,3,1,9418a9ea
ESP-La Liga,1718,2017-08-20 La Coruña-Real Madrid,Deportivo La Coruña,Juanfran,2,ESP,RB,28-343,90,0,0,0,0,0,0,0,0,54,1,6,0,0.0,0.0,0.3,2,0,31,42,73.8,5,25,4,4,2,9418a9ea
ESP-La Liga,1718,2017-08-20 La Coruña-Real Madrid,Deportivo La Coruña,Luisinho,16,POR,LB,32-107,90,0,0,0,0,1,0,0,0,48,3,1,1,0.0,0.0,0.1,1,0,25,37,67.6,4,25,9,2,0,9418a9ea
ESP-La Liga,1718,2017-08-20 La Coruña-Real Madrid,Deportivo La Coruña,Pedro Mosquera,5,ESP,DM,29-121,90,0,0,0,0,0,0,1,0,47,2,5,5,0.0,0.0,0.0,0,0,27,32,84.4,4,24,0,1,0,9418a9ea
