,,,,,jersey_number,nation,pos,age,min,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,game_id
,,,,,,,,,,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
league,season,game,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,1718,2017-10-21 Gladbach-Leverkusen,Mönchengladbach,Yann Sommer,1,SUI,GK,28-308,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,33,38,86.8,0,20,0,0,0,f569cb4c
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Bayern Munich,Arjen Robben,10,NED,RW,33-271,90,0,0,0,0,6,1,0,0,80,1,0,0,0.7,0.7,0.2,9,0,54,64,84.4,10,54,10,5,1,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Bayern Munich,Arturo Vidal,23,CHI,DM,30-152,90,0,0,0,0,3,1,0,0,116,3,3,2,0.1,0.1,0.2,8,1,94,104,90.4,11,78,2,1,1,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Bayern Munich,Corentin Tolisso,24,FRA,DM,23-079,90,1,0,0,0,2,1,1,0,91,4,1,2,0.5,0.5,0.0,2,0,67,78,85.9,8,60,1,0,0,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Bayern Munich,David Alaba,27,AUT,LB,25-119,90,0,0,0,0,2,0,0,0,82,0,2,0,0.1,0.1,0.0,1,0,63,76,82.9,4,45,2,0,0,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Bayern Munich,James Rodríguez,11,COL,AM,26-101,45,0,0,0,0,0,0,1,0,37,0,0,0,0.0,0.0,0.0,2,0,23,35,65.7,4,21,0,2,2,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Bayern Munich,Joshua Kimmich,32,GER,LW,22-255,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Bayern Munich,Kingsley Coman,29,FRA,LW,21-130,89,0,0,0,0,3,1,0,0,64,0,1,0,0.1,0.1,0.9,5,0,42,52,80.8,5,45,8,8,4,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Bayern Munich,Mats Hummels,5,GER,CB,28-309,90,0,0,0,0,1,0,0,0,104,1,0,2,0.1,0.1,0.0,3,0,79,94,84.0,8,65,1,0,0,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Bayern Munich,Niklas Süle,4,GER,CB,22-048,90,0,0,0,0,1,0,0,0,86,2,1,0,0.0,0.0,0.0,1,0,79,80,98.8,4,56,0,0,0,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Bayern Munich,Rafinha,13,BRA,RB,32-044,90,0,0,0,0,0,0,0,0,107,4,1,2,0.0,0.0,0.0,3,0,82,98,83.7,8,57,9,1,0,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Bayern Munich,Robert Lewandowski,9,POL,FW,29-061,90,0,0,0,0,2,0,0,0,30,1,0,0,0.7,0.7,0.3,4,0,20,22,90.9,1,18,0,6,3,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Bayern Munich,Sven Ulreich,26,GER,GK,29-079,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,19,29,65.5,0,13,0,0,0,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Bayern Munich,Thiago Alcántara,6,ESP,AM,26-193,36,0,0,0,0,1,0,0,0,51,0,0,2,0.0,0.0,0.2,3,0,36,42,85.7,3,27,1,3,1,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Bayern Munich,Thomas Müller,25,GER,AM,28-038,9,0,1,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.4,1,1,2,3,66.7,0,1,0,0,0,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Hamburger SV,Aaron Hunt,14,GER,AM,31-047,61,0,0,0,0,0,0,0,0,20,2,0,0,0.0,0.0,0.0,1,0,11,16,68.8,0,13,0,1,0,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Hamburger SV,André Hahn,11,GER,FW,27-069,75,0,0,0,0,2,2,0,0,34,3,0,4,0.1,0.1,0.0,4,0,8,20,40.0,1,14,0,1,0,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Hamburger SV,Bobby Wood,7,USA,FW,24-340,90,0,0,0,0,0,0,0,0,22,0,1,0,0.0,0.0,0.0,1,0,9,14,64.3,2,14,1,4,2,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Hamburger SV,Christian Mathenia,1,GER,GK,25-204,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,8,28,28.6,0,13,0,0,0,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Hamburger SV,Dennis Diekmeier,2,GER,WB,28-001,90,0,0,0,0,0,0,0,0,43,1,2,2,0.0,0.0,0.0,1,0,20,31,64.5,2,16,3,1,1,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Hamburger SV,Douglas Santos,6,BRA,WB,23-213,90,0,0,0,0,1,0,0,0,49,4,4,3,0.0,0.0,0.1,1,0,18,30,60.0,1,19,1,2,0,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Hamburger SV,Filip Kostić,17,SRB,FW,24-354,15,0,0,0,0,2,0,0,0,7,0,0,1,0.1,0.1,0.0,0,0,2,4,50.0,0,2,1,0,0,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Hamburger SV,Gideon Jung,28,GER,CM,23-039,38,0,0,0,0,0,0,0,1,17,1,0,3,0.0,0.0,0.0,1,0,10,12,83.3,3,8,0,2,1,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Hamburger SV,Gōtoku Sakai,24,JPN,CM,26-221,90,0,0,0,0,0,0,1,0,45,2,4,0,0.0,0.0,0.0,0,0,23,35,65.7,6,23,1,4,1,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Hamburger SV,Kyriakos Papadopoulos,9,GRE,CB,25-240,90,0,0,0,0,1,1,0,0,36,2,1,4,0.0,0.0,0.0,0,0,13,19,68.4,1,5,0,0,0,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Hamburger SV,Lewis Holtby,8,GER,CM,27-033,29,0,0,0,0,0,0,0,0,12,5,1,0,0.0,0.0,0.0,1,0,2,7,28.6,1,2,1,0,0,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Hamburger SV,Mërgim Mavraj,5,ALB,CB,31-134,90,0,0,0,0,0,0,0,0,35,1,4,3,0.0,0.0,0.0,0,0,12,20,60.0,2,8,0,0,0,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Hamburger SV,Rick van Drongelen,4,NED,CB,18-305,75,0,0,0,0,0,0,0,0,25,0,1,1,0.0,0.0,0.0,0,0,10,19,52.6,1,8,0,0,0,f2074595
GER-Bundesliga,1718,2017-10-21 Hamburger SV-Bayern Munich,Hamburger SV,Tatsuya Ito,43,JPN,CB,20-117,15,0,0,0,0,0,0,0,0,10,0,1,0,0.0,0.0,0.0,0,0,5,8,62.5,2,8,1,1,1,f2074595
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,RB Leipzig,Bernardo,3,BRA,LB,22-160,90,0,0,0,0,0,0,0,0,81,6,3,3,0.0,0.0,0.0,0,0,46,64,71.9,6,32,1,1,0,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,RB Leipzig,Diego Demme,31,GER,DM,25-334,90,0,0,0,0,0,0,0,0,103,1,5,1,0.0,0.0,0.1,7,0,81,94,86.2,7,67,4,0,0,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,RB Leipzig,Emil Forsberg,10,SWE,AM,25-363,72,0,0,0,0,1,0,0,0,36,1,1,2,0.0,0.0,0.1,3,0,18,28,64.3,1,14,2,3,3,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,RB Leipzig,Ibrahima Konaté,6,FRA,CB,18-149,90,0,0,0,0,0,0,0,0,78,2,1,1,0.0,0.0,0.0,1,0,57,67,85.1,5,52,0,1,1,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,RB Leipzig,Jean-Kévin Augustin,29,FRA,FW,20-127,30,0,0,0,0,1,0,0,0,12,0,1,0,0.1,0.1,0.0,3,0,4,7,57.1,0,15,2,3,1,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,RB Leipzig,Kevin Kampl,44,SVN,DM,27-012,28,0,0,0,0,2,0,0,0,19,0,0,0,0.1,0.1,0.1,1,0,10,13,76.9,2,8,1,2,2,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,RB Leipzig,Konrad Laimer,27,AUT,AM,20-147,18,0,0,0,0,0,0,0,0,10,1,0,1,0.0,0.0,0.0,0,0,6,8,75.0,0,6,0,0,0,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,RB Leipzig,Lukas Klostermann,16,GER,RB,21-140,90,0,0,0,0,0,0,0,0,70,3,0,2,0.0,0.0,0.0,2,0,47,61,77.0,5,26,1,0,0,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,RB Leipzig,Marcel Sabitzer,7,AUT,AM,23-218,90,1,0,0,0,4,3,0,0,67,2,4,0,0.1,0.1,0.1,1,0,43,53,81.1,5,32,2,5,1,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,RB Leipzig,Naby Keïta,8,GUI,DM,22-253,62,0,0,0,0,2,0,0,0,58,2,2,2,0.1,0.1,0.0,2,1,44,48,91.7,7,35,1,2,0,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,RB Leipzig,Péter Gulácsi,32,HUN,GK,27-168,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,21,32,65.6,0,14,0,0,0,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,RB Leipzig,Timo Werner,11,GER,FW,21-229,60,0,1,0,0,2,0,0,0,25,0,0,0,0.1,0.1,0.0,4,1,11,17,64.7,2,14,1,3,2,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,RB Leipzig,Willi Orban,4,HUN,CB,24-352,90,0,0,0,0,0,0,0,0,93,2,2,2,0.0,0.0,0.5,2,0,69,75,92.0,3,45,1,0,0,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,RB Leipzig,Yussuf Poulsen,9,DEN,FW,23-128,90,0,0,0,0,3,0,0,0,43,0,0,2,0.6,0.6,0.0,1,0,19,30,63.3,2,29,1,1,1,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,Stuttgart,Andreas Beck,32,GER,"RB,WB",30-222,74,0,0,0,0,0,0,0,0,68,3,2,1,0.0,0.0,0.1,4,0,36,55,65.5,5,35,2,0,0,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,Stuttgart,Benjamin Pavard,21,FRA,CB,21-207,90,0,0,0,0,0,0,0,0,63,2,2,2,0.0,0.0,0.0,0,0,35,52,67.3,5,27,0,0,0,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,Stuttgart,Chadrac Akolo,19,COD,FW,22-203,26,0,0,0,0,2,1,0,0,11,0,0,0,0.4,0.4,0.0,0,0,4,7,57.1,1,4,0,1,0,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,Stuttgart,Dennis Aogo,3,GER,WB,30-280,9,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.0,0.0,0,0,7,10,70.0,1,4,0,0,0,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,Stuttgart,Dženis Burnić,24,BIH,CM,19-152,81,0,0,0,0,0,0,0,0,34,4,2,1,0.0,0.0,0.1,3,0,15,23,65.2,2,16,1,3,0,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,Stuttgart,Emiliano Insúa,2,ARG,"LB,AM",28-287,90,0,0,0,0,0,0,0,0,55,3,4,0,0.0,0.0,0.1,4,0,24,42,57.1,2,25,3,4,2,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,Stuttgart,Holger Badstuber,28,GER,CB,28-222,90,0,0,0,0,0,0,0,0,49,1,3,0,0.0,0.0,0.0,1,0,34,42,81.0,2,24,0,0,0,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,Stuttgart,Josip Brekalo,7,CRO,RB,19-120,16,0,0,0,0,1,0,0,0,18,1,0,1,0.0,0.0,0.0,1,0,5,12,41.7,0,10,0,3,1,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,Stuttgart,Orel Mangala,23,BEL,CM,19-217,90,0,0,0,0,3,0,0,0,48,4,0,1,0.1,0.1,0.0,2,0,19,31,61.3,2,22,0,7,3,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,Stuttgart,Ron-Robert Zieler,16,GER,GK,28-251,90,0,0,0,0,0,0,0,0,40,1,0,0,0.0,0.0,0.0,0,0,19,38,50.0,0,24,0,0,0,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,Stuttgart,Santiago Ascacíbar,6,ARG,CM,20-238,90,0,0,0,0,1,0,0,0,55,1,2,1,0.0,0.0,0.0,2,0,40,48,83.3,5,32,0,2,1,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,Stuttgart,Simon Terodde,9,GER,FW,29-233,90,0,0,0,0,1,0,1,0,30,1,0,1,0.0,0.0,0.0,0,0,14,23,60.9,3,13,1,0,0,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,Stuttgart,Takuma Asano,11,JPN,"FW,AM",22-345,64,0,0,0,0,3,1,0,0,27,1,0,0,0.2,0.2,0.0,2,0,10,17,58.8,0,18,3,3,1,bcbf5b3f
GER-Bundesliga,1718,2017-10-21 RB Leipzig-Stuttgart,Stuttgart,Timo Baumgartl,5,GER,CB,21-231,90,0,0,0,0,0,0,0,0,54,1,1,2,0.0,0.0,0.0,2,0,37,47,78.7,3,21,0,0,0,bcbf5b3f
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Freiburg,Alexander Schwolow,1,GER,GK,25-142,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,1,0,28,36,77.8,0,20,0,0,0,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Freiburg,Christian Günter,30,GER,LM,24-236,90,0,0,0,0,1,1,0,0,59,2,0,0,0.0,0.0,0.2,5,2,40,52,76.9,6,30,3,1,1,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Freiburg,Florian Kath,38,GER,LW,23-001,6,0,0,0,0,0,0,0,0,4,0,1,0,0.0,0.0,0.0,0,0,3,4,75.0,0,3,0,0,0,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Freiburg,Florian Niederlechner,7,GER,RW,26-363,90,0,0,0,0,4,0,1,0,32,2,0,0,0.2,0.2,0.2,5,0,19,21,90.5,1,20,2,1,0,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Freiburg,Janik Haberer,19,GER,FW,23-203,73,1,0,1,1,2,1,1,0,49,0,0,2,1.8,1.0,0.0,2,0,27,36,75.0,6,23,2,3,1,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Freiburg,Julian Schuster,23,GER,CB,32-190,90,0,0,0,0,1,1,0,0,93,2,0,0,0.1,0.1,0.1,3,0,78,88,88.6,5,47,0,0,0,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Freiburg,Marco Terrazzino,13,GER,LW,26-190,84,0,0,0,0,3,2,0,0,53,2,1,0,0.2,0.2,0.6,6,0,38,42,90.5,3,25,1,2,1,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Freiburg,Mike Frantz,8,GER,CM,31-008,90,0,0,0,0,3,1,0,0,42,1,3,0,0.2,0.2,0.1,4,0,25,33,75.8,3,11,1,0,0,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Freiburg,Nicolas Höfler,27,GER,CM,27-227,90,0,0,0,0,1,0,0,0,53,0,2,4,0.0,0.0,0.0,2,0,41,44,93.2,4,24,0,2,2,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Freiburg,Nils Petersen,18,GER,FW,28-320,17,0,0,0,0,1,0,0,0,6,0,0,0,0.1,0.1,0.0,1,0,2,3,66.7,0,3,1,0,0,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Freiburg,Pascal Stenzel,15,GER,RM,21-216,90,0,0,0,0,2,1,0,0,52,0,2,1,0.1,0.1,0.0,4,0,42,44,95.5,4,24,1,0,0,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Freiburg,Philipp Lienhart,3,AUT,CB,21-103,84,0,0,0,0,0,0,1,0,70,1,1,2,0.0,0.0,0.0,2,0,55,61,90.2,6,42,2,3,2,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Freiburg,Robin Koch,25,GER,CB,21-097,6,0,0,0,0,0,0,0,0,9,2,1,0,0.0,0.0,0.0,0,0,3,6,50.0,0,3,0,0,0,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Freiburg,Çağlar Söyüncü,4,TUR,CB,21-152,90,0,0,0,0,1,0,1,0,70,2,0,1,0.0,0.0,0.0,2,0,55,63,87.3,4,37,1,0,0,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Hertha BSC,Arne Maier,26,GER,DM,18-287,17,0,0,0,0,1,0,0,0,13,0,0,0,0.0,0.0,0.0,2,0,9,11,81.8,2,6,1,0,0,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Hertha BSC,Davie Selke,27,GER,FW,22-275,45,0,0,0,0,2,0,0,0,22,1,0,1,0.1,0.1,0.0,5,2,4,13,30.8,0,14,2,2,1,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Hertha BSC,Fabian Lustenberger,28,SUI,DM,29-173,73,0,0,0,0,0,0,0,0,39,0,1,1,0.0,0.0,0.0,0,0,27,35,77.1,3,14,0,1,1,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Hertha BSC,Karim Rekik,4,NED,CB,22-324,90,0,0,0,0,0,0,0,0,66,1,0,3,0.0,0.0,0.0,1,0,53,54,98.1,4,34,0,0,0,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Hertha BSC,Marvin Plattenhardt,21,GER,LB,25-269,90,0,0,0,0,3,0,0,0,62,2,0,3,0.1,0.1,0.0,2,0,42,55,76.4,9,25,1,0,0,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Hertha BSC,Mathew Leckie,11,AUS,RW,26-260,90,0,0,0,0,1,0,1,0,29,0,0,1,0.0,0.0,0.1,2,0,16,21,76.2,4,19,1,2,1,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Hertha BSC,Mitchell Weiser,23,GER,RB,23-184,90,0,0,0,0,0,0,0,0,58,2,2,1,0.0,0.0,0.2,5,0,39,51,76.5,10,27,3,2,1,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Hertha BSC,Niklas Stark,5,GER,CB,22-191,90,0,0,0,0,0,0,1,0,53,1,0,1,0.0,0.0,0.0,0,0,38,45,84.4,1,30,0,0,0,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Hertha BSC,Ondrej Duda,10,SVK,AM,22-321,56,0,0,0,0,0,0,0,0,23,1,1,0,0.0,0.0,0.0,1,0,17,19,89.5,1,14,0,0,0,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Hertha BSC,Per Ciljan Skjelbred,3,NOR,DM,30-128,90,0,0,0,0,0,0,0,0,46,4,1,1,0.0,0.0,0.0,1,0,37,40,92.5,4,22,0,0,0,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Hertha BSC,Rune Jarstein,22,NOR,GK,33-023,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,1,0,17,29,58.6,0,13,0,0,0,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Hertha BSC,Salomon Kalou,8,CIV,LW,32-078,90,1,0,1,2,1,0,0,0,28,1,0,1,1.6,0.1,0.0,1,0,12,18,66.7,3,21,0,3,2,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Hertha BSC,Valentino Lazaro,20,AUT,AM,21-212,34,0,0,0,0,1,1,0,0,12,0,0,1,0.1,0.1,0.0,1,0,7,9,77.8,1,7,0,0,0,fc928a8c
GER-Bundesliga,1718,2017-10-22 Freiburg-Hertha BSC,Hertha BSC,Vedad Ibišević,19,BIH,FW,33-077,45,0,0,0,0,1,1,1,0,8,0,0,0,0.1,0.1,0.0,0,0,1,4,25.0,0,6,0,0,0,fc928a8c
GER-Bundesliga,1718,2017-10-22 Köln-Werder Bremen,Köln,Dominic Maroh,5,SVN,CB,30-232,90,0,0,0,0,3,1,0,0,53,2,1,2,0.1,0.1,0.0,2,0,32,38,84.2,2,18,1,0,0,9d50e3df
GER-Bundesliga,1718,2017-10-22 Köln-Werder Bremen,Köln,Dominique Heintz,3,GER,CB,24-068,90,0,0,0,0,2,0,0,0,54,0,1,1,0.1,0.1,0.1,4,0,35,47,74.5,5,24,2,1,1,9d50e3df
GER-Bundesliga,1718,2017-10-22 Köln-Werder Bremen,Köln,Frederik Sørensen,4,DEN,CM,25-191,5,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,0,0,0,0,9d50e3df
GER-Bundesliga,1718,2017-10-22 Köln-Werder Bremen,Köln,Konstantin Rausch,34,RUS,LB,27-221,90,0,0,0,0,1,0,0,0,66,3,0,2,0.0,0.0,0.0,2,0,33,51,64.7,1,16,2,3,0,9d50e3df
GER-Bundesliga,1718,2017-10-22 Köln-Werder Bremen,Köln,Leonardo Bittencourt,21,GER,"LM,RM",23-307,90,0,0,0,0,1,1,0,0,47,1,2,2,0.0,0.0,0.1,5,0,25,36,69.4,3,26,3,3,1,9d50e3df
GER-Bundesliga,1718,2017-10-22 Köln-Werder Bremen,Köln,Lukas Klünter,24,GER,FW,21-149,12,0,0,0,0,2,0,0,0,8,1,0,0,0.1,0.1,0.0,0,0,2,5,40.0,1,3,1,0,0,9d50e3df
GER-Bundesliga,1718,2017-10-22 Köln-Werder Bremen,Köln,Miloš Jojić,8,SRB,CM,25-217,85,0,0,0,0,2,1,1,0,47,1,3,1,0.1,0.1,0.5,2,0,29,42,69.0,4,21,3,0,0,9d50e3df
GER-Bundesliga,1718,2017-10-22 Köln-Werder Bremen,Köln,Paweł Olkowski,16,POL,RB,27-251,90,0,0,0,0,0,0,0,0,48,2,0,3,0.0,0.0,0.0,0,0,20,42,47.6,1,11,0,0,0,9d50e3df
GER-Bundesliga,1718,2017-10-22 Köln-Werder Bremen,Köln,Salih Özcan,20,TUR,CM,19-284,90,0,0,0,0,0,0,1,0,71,2,2,2,0.0,0.0,0.1,4,0,51,61,83.6,5,21,0,0,0,9d50e3df
GER-Bundesliga,1718,2017-10-22 Köln-Werder Bremen,Köln,Serhou Guirassy,19,GUI,FW,21-224,90,0,0,0,0,7,4,0,0,44,1,0,0,1.6,1.6,0.0,0,0,21,30,70.0,5,14,0,0,0,9d50e3df
GER-Bundesliga,1718,2017-10-22 Köln-Werder Bremen,Köln,Simon Zoller,11,GER,RM,26-118,65,0,0,0,0,0,0,1,0,17,1,1,1,0.0,0.0,0.0,1,0,3,14,21.4,1,0,0,0,0,9d50e3df
GER-Bundesliga,1718,2017-10-22 Köln-Werder Bremen,Köln,Tim Handwerker,29,GER,LM,19-156,25,0,0,0,0,0,0,0,0,18,1,1,1,0.0,0.0,0.8,3,0,9,15,60.0,1,9,2,0,0,9d50e3df
GER-Bundesliga,1718,2017-10-22 Köln-Werder Bremen,Köln,Timo Horn,1,GER,GK,24-163,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,1,0,16,29,55.2,0,10,0,0,0,9d50e3df
GER-Bundesliga,1718,2017-10-22 Köln-Werder Bremen,Köln,Yuya Osako,13,JPN,FW,27-157,78,0,0,0,0,1,1,0,0,30,0,0,0,0.0,0.0,0.2,6,0,17,26,65.4,3,16,1,0,0,9d50e3df
GER-Bundesliga,1718,2017-10-22 Köln-Werder Bremen,Werder Bremen,Fin Bartels,22,GER,RW,30-257,45,0,0,0,0,0,0,0,0,16,1,1,0,0.0,0.0,0.0,1,0,6,11,54.5,0,9,0,0,0,9d50e3df
GER-Bundesliga,1718,2017-10-22 Köln-Werder Bremen,Werder Bremen,Florian Kainz,7,AUT,LW,24-363,81,0,0,0,0,0,0,1,0,51,0,0,2,0.0,0.0,0.4,5,0,33,45,73.3,9,17,3,2,2,9d50e3df
GER-Bundesliga,1718,2017-10-22 Köln-Werder Bremen,Werder Bremen,Ishak Belfodil,29,ALG,FW,25-283,59,0,0,0,0,3,0,1,0,21,0,0,1,0.2,0.2,0.0,2,0,12,15,80.0,3,11,0,2,1,9d50e3df
GER-Bundesliga,1718,2017-10-22 Köln-Werder Bremen,Werder Bremen,Izet Hajrović,15,BIH,RW,26-079,45,0,0,0,0,3,1,1,0,26,0,0,0,0.2,0.2,0.1,3,0,15,18,83.3,0,13,4,6,2,9d50e3df
GER-Bundesliga,1718,2017-10-22 Köln-Werder Bremen,Werder Bremen,Jiří Pavlenka,1,CZE,GK,25-191,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,22,34,64.7,0,16,0,0,0,9d50e3df
GER-Bundesliga,1718,2017-10-22 Köln-Werder Bremen,Werder Bremen,Johannes Eggestein,24,GER,FW,19-167,31,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,3,0,8,12,66.7,2,8,2,1,0,9d50e3df
